i,d_cosine_ratio[i],d_coMat_ratio[i],s_cosine_ratio[i],s_coMat_ratio[i],countSq
53237,0.0128925829784,0.0294117647059,0.010312104099,0.0344827586207,18.0
53241,0.0184672395958,0.0227272727273,0.020795309665,0.0246913580247,276.0
53247,0.0,0.0,0.0481564754679,0.0555555555556,4.0
53256,0.0,0.0,0.5,0.5,1.0
53261,0.0,0.0,0.0271520283898,0.0298507462687,20.0
53267,0.0310182327362,0.0666666666667,0.0374284346749,0.0731707317073,8.0
53269,0.0,0.0,0.0303398498631,0.142857142857,5.0
53284,0.00791162437406,0.0344827586207,0.0382753957752,0.0833333333333,7.0
53287,0.0,0.0,0.185405675117,0.242424242424,11.0
53291,0.0310492432086,0.08,0.0,0.0,5.0
53295,0.0737453275501,0.108910891089,0.0809066691436,0.193181818182,26.0
53296,0.000404771091758,0.00114416475973,0.0,0.0,387.0
53322,0.0432386851894,0.04,0.0455168993103,0.0454545454545,8.0
53324,0.0,0.0,0.0360090177714,0.0425531914894,21.0
53330,0.0261936240449,0.0666666666667,0.0,0.0,4.0
53345,0.00849502893468,0.00826446280992,0.0112205682191,0.017094017094,26.0
53350,0.0307089189302,0.0714285714286,0.0388503786874,0.0641025641026,164.0
53353,0.0197947174526,0.08,0.044320729912,0.166666666667,5.0
53354,0.018563841006,0.0952380952381,0.00554393232647,0.0666666666667,8.0
53357,0.00617669369789,0.0333333333333,0.0,0.0,52.0
53359,0.0224068589996,0.0178571428571,0.0,0.0,9.0
53366,0.0433534638858,0.0544217687075,0.0467889100754,0.0629370629371,51.0
53368,0.0,0.0,0.0785257117879,0.202898550725,36.0
53369,0.0,0.0,0.00869589967895,0.04,10.0
53376,0.12145842816,0.142857142857,0.0,0.0,2.0
53378,0.0,0.0,0.0443422629725,0.0909090909091,12.0
53383,0.039140765208,0.0178571428571,0.0643136006258,0.0277777777778,19.0
53397,0.0352013262892,0.139664804469,0.244870028445,0.406451612903,34.0
53400,0.0,0.0,0.0140846521836,0.0606060606061,25.0
53403,0.0,0.0,0.144421738682,0.142857142857,35.0
53405,0.0,0.0,0.236366937495,0.166666666667,5.0
53410,0.0558640142424,0.158823529412,0.0940538769408,0.211920529801,177.0
53429,0.0,0.0,0.0325402059964,0.0625,10.0
53430,0.0,0.0,0.0544135840377,0.0494505494505,47.0
53438,0.0434748046086,0.0882352941176,0.016459095369,0.0909090909091,23.0
53447,0.0,0.0,0.0912530402448,0.142857142857,13.0
53451,0.0,0.0,0.0148931309845,0.0277777777778,20.0
53458,0.0,0.0,0.0564866657859,0.25,4.0
53462,0.0540925673612,0.0344827586207,0.0,0.0,10.0
53466,0.105426498229,0.125,0.0,0.0,2.0
53467,0.444444444444,0.5,0.144337567297,0.111111111111,2.0
53473,0.130017488358,0.14450867052,0.0659608137317,0.0769230769231,48.0
53474,0.134142794824,0.296296296296,0.0612457597983,0.148148148148,20.0
53475,0.110944387676,0.216666666667,0.36225258148,0.491228070175,36.0
53477,0.340042741494,0.375,0.0441941738242,0.05,39.0
53479,0.04989022772,0.15625,0.265141236194,0.411764705882,12.0
53480,0.0,0.0,0.0300325484593,0.047619047619,5.0
53482,0.0592587966174,0.0294117647059,0.129884335068,0.212121212121,18.0
53485,0.119373281891,0.162790697674,0.246940713535,0.2125,10.0
53490,0.0,0.0,0.00611762123154,0.00980392156863,13.0
53504,0.0562811463047,0.275862068966,0.0,0.0,4.0
53505,0.0,0.0,0.349150702192,0.416666666667,6.0
53510,0.204501821796,0.195652173913,0.249033032068,0.34,7.0
53518,0.0397558864111,0.0416666666667,0.0,0.0,28.0
53525,0.0183812391889,0.05,0.0447346256614,0.105263157895,2.0
53528,0.0,0.0,0.0110624801436,0.00746268656716,354.0
53535,0.0409371730186,0.0752688172043,0.0,0.0,34.0
53537,0.0290807970898,0.181818181818,0.167120088303,0.375,230.0
53541,0.154052066514,0.314285714286,0.166419771543,0.378787878788,12.0
53546,0.0243720705447,0.0588235294118,0.0264914634488,0.0909090909091,4.0
53548,0.0420162761536,0.0728155339806,0.162434230584,0.390374331551,89.0
53566,0.165789726044,0.233009708738,0.525085212324,0.2875,15.0
53570,0.212100408363,0.25641025641,0.204964219622,0.259615384615,18.0
53574,0.344598987717,0.285714285714,0.75,0.833333333333,4.0
53575,0.0,0.0,0.559073014802,0.666666666667,1.0
53576,0.0,0.0,0.38799538113,0.2,1.0
53577,0.633974596216,0.5,0.633974596216,0.5,9.0
53578,0.0,0.0,0.282436059182,0.2,3.0
53584,0.0,0.0,0.0289588273514,0.0612244897959,26.0
53590,0.0,0.0,0.0906269521322,0.0984455958549,126.0
53597,0.0,0.0,0.0339584753979,0.1,39.0
53599,0.0587147514614,0.0454545454545,0.117429502923,0.0909090909091,16.0
53604,0.0,0.0,0.023777100363,0.0263157894737,18.0
53606,0.00760125314417,0.0102040816327,0.0,0.0,34.0
53607,0.0109948436848,0.015873015873,0.0117480135895,0.016393442623,16.0
53608,0.0304910682237,0.0222222222222,0.0348871251826,0.0235294117647,17.0
53610,0.0,0.0,0.00514867281119,0.0135135135135,25.0
53612,0.00774482221807,0.227272727273,0.0,0.0,7.0
53615,0.0,0.0,0.285870266782,0.4375,7.0
53617,0.0,0.0,0.0961076925161,0.0804597701149,34.0
53618,0.245362890211,0.352941176471,0.216151572033,0.333333333333,2.0
53625,0.024728996191,0.0454545454545,0.042831877823,0.0454545454545,3.0
53630,0.0,0.0,0.203608302753,0.166666666667,2.0
53633,0.00685253055859,0.03125,0.0,0.0,5.0
53642,0.0746803927216,0.0909090909091,0.120995206173,0.181818181818,3.0
53665,0.0156058420896,0.0434782608696,0.0409450573014,0.0666666666667,1.0
53668,0.0,0.0,0.172458004842,0.279411764706,10.0
53675,0.125,0.0571428571429,0.107777893352,0.08,5.0
53678,0.136892177541,0.176470588235,0.0,0.0,8.0
53683,0.0648516735785,0.129032258065,0.06415002991,0.115384615385,2.0
53693,0.0,0.0,0.0102927570038,0.0434782608696,13.0
53694,0.186811388194,0.265734265734,0.0619020130202,0.153846153846,105.0
53695,0.0133732504065,0.025974025974,0.101910703185,0.169811320755,16.0
53697,0.0,0.0,0.0309117843988,0.0328947368421,47.0
53701,0.0,0.0,0.0199148150446,0.0740740740741,15.0
53703,0.0111829472646,0.0170454545455,0.30799639514,0.530864197531,47.0
53704,0.0146522534062,0.0740740740741,0.0392837100659,0.0434782608696,9.0
53706,0.0,0.0,0.059698300388,0.0833333333333,32.0
53709,0.00922834761884,0.0240963855422,0.0,0.0,213.0
53717,0.0,0.0,0.114073940263,0.117647058824,33.0
53719,0.0,0.0,0.0666666666667,0.04,6.0
53736,0.0,0.0,0.0190856059784,0.0416666666667,14.0
53740,0.0,0.0,0.0788155894867,0.0769230769231,9.0
53750,0.057235429632,0.109375,0.0691712599038,0.088,138.0
53765,0.130601937482,0.166666666667,0.130601937482,0.166666666667,17.0
53770,0.0,0.0,0.0647383612176,0.181818181818,10.0
53771,0.029586832721,0.029702970297,0.0302133196673,0.0337078651685,240.0
53775,1.0,1.0,0.0,0.0,2.0
53778,0.0,0.0,0.00520000463059,0.0175438596491,37.0
53780,0.00944481829494,0.0434782608696,0.0,0.0,12.0
53786,0.0595482616848,0.0736842105263,0.0627999758864,0.0760869565217,52.0
53788,0.130026687461,0.0833333333333,0.22293027586,0.24,19.0
53791,0.0,0.0,0.0346879833462,0.025,5.0
53797,0.0,0.0,0.0463794744122,0.117647058824,5.0
53801,0.0905744750142,0.30612244898,0.0,0.0,7.0
53802,0.0,0.0,0.0479399955468,0.0833333333333,2.0
53804,0.0,0.0,0.0709316402599,0.0714285714286,2.0
53810,0.00248339495445,0.00724637681159,0.0111369611823,0.00746268656716,449.0
53829,0.0,0.0,0.00684823086181,0.0232558139535,6.0
53832,0.0,0.0,0.0323193984489,0.0571428571429,19.0
53833,0.130078886474,0.0810810810811,0.0284876892579,0.0156862745098,69.0
53837,0.0208532697162,0.0909090909091,0.00211360467519,0.016393442623,9.0
53839,0.0,0.0,0.0513846565045,0.0547945205479,19.0
53843,0.0,0.0,0.0354835969692,0.0277777777778,17.0
53863,0.0943055486138,0.172043010753,0.0875887368453,0.152046783626,71.0
53865,0.164657753867,0.299145299145,0.0,0.0,16.0
53868,0.0747064743852,0.0526315789474,0.0695506507719,0.0523255813953,111.0
53869,0.0477240931531,0.135888501742,0.295804220367,0.449612403101,82.0
53875,0.0,0.0,0.234304569926,0.2,3.0
53880,0.102780491628,0.0769230769231,0.0614551330707,0.0526315789474,44.0
53885,0.0,0.0,0.0872479566286,0.0833333333333,8.0
53890,0.0128854918364,0.0428571428571,0.0632462013274,0.173553719008,217.0
53891,0.0240189389713,0.194444444444,0.0,0.0,2.0
53898,0.0,0.0,0.0732521265858,0.0879120879121,28.0
53899,0.0,0.0,0.0945511502556,0.0869565217391,3.0
53900,0.0117555734405,0.0833333333333,0.103956240584,0.25,3.0
53905,0.00879205638512,0.0285714285714,0.0817224207527,0.0606060606061,18.0
53908,0.0,0.0,0.0681494105471,0.0841121495327,34.0
53910,0.234148486473,0.233333333333,0.130326608787,0.161290322581,5.0
53911,0.0338851644703,0.0555555555556,0.00907324562813,0.0588235294118,3.0
53912,0.0,0.0,1.0,1.0,1.0
53913,0.15863114926,0.108545034642,0.154583766215,0.0735632183908,231.0
53915,1.0,1.0,0.0,0.0,5.0
53948,0.257075982608,0.329787234043,0.101538518623,0.197674418605,54.0
53961,0.0,0.0,0.286589572835,0.441176470588,10.0
53962,0.0,0.0,0.0210864454751,0.019801980198,67.0
53965,0.0,0.0,0.12092807345,0.0606060606061,7.0
53966,0.0,0.0,0.181227371483,0.184466019417,32.0
53968,0.0450998281224,0.019512195122,0.0,0.0,497.0
53971,0.0474878982173,0.0185185185185,0.129568135128,0.229166666667,16.0
53978,0.0274030657631,0.046511627907,0.0915572540957,0.0909090909091,23.0
53983,0.0,0.0,0.0567811587106,0.125,10.0
53985,0.163995952226,0.168539325843,0.184775384685,0.325301204819,6.0
53991,0.0,0.0,0.0155403519019,0.0246913580247,19.0
53992,0.2246071698,0.329218106996,0.153934304434,0.373333333333,43.0
53993,0.0313732832263,0.04,0.0809491400795,0.125,17.0
53999,0.063686342746,0.0689655172414,0.0742644505723,0.037037037037,2.0
54000,0.0502909870285,0.0965517241379,0.42296706235,0.380165289256,6.0
54002,0.0669229875249,0.121212121212,0.114779189099,0.25,6.0
54007,0.0,0.0,0.122963188403,0.062015503876,14.0
54009,0.0,0.0,0.0348992071796,0.0416666666667,4.0
54011,0.0749326028568,0.13698630137,0.20135480498,0.271428571429,11.0
54012,0.0,0.0,0.124502021244,0.126984126984,29.0
54013,0.0,0.0,0.0144461541313,0.00728155339806,542.0
54014,0.0872525387496,0.225,0.0652135049374,0.111111111111,12.0
54015,0.081466794173,0.167741935484,0.0942808363784,0.187050359712,60.0
54016,0.0,0.0,0.0340001873669,0.0449438202247,26.0
54019,0.0142143292584,0.0126582278481,0.0371200779104,0.0405405405405,25.0
54021,0.0116255802435,0.0366972477064,0.108624478157,0.063829787234,11.0
54025,0.00246820161793,0.0102040816327,0.0110851976484,0.0240963855422,51.0
54032,0.101670179366,0.036036036036,0.162862144321,0.106109324759,71.0
54033,0.0,0.0,0.335355162021,0.333333333333,33.0
54034,0.0,0.0,0.50826672194,0.625,32.0
54038,0.00508192435993,0.0104712041885,0.0079735530262,0.0124223602484,155.0
54047,0.0,0.0,0.081729902982,0.115789473684,41.0
54049,0.0,0.0,0.0117262612879,0.0227272727273,31.0
54057,0.0,0.0,0.413186744825,0.526315789474,10.0
54064,0.0343142111996,0.0952380952381,0.119991735476,0.15,6.0
54066,0.0,0.0,0.254784646951,0.181818181818,1.0
54068,0.0,0.0,0.0671447239006,0.0738916256158,29.0
54070,0.153620648872,0.183673469388,0.153620648872,0.183673469388,10.0
54075,0.00485234787459,0.00689655172414,0.516229567032,0.746268656716,123.0
54077,0.0,0.0,0.0555124945877,0.0909090909091,3.0
54080,0.049487054417,0.247422680412,0.0585112411002,0.247191011236,15.0
54087,0.277521675309,0.578034682081,0.0,0.0,139.0
54092,0.0,0.0,0.00481924952632,0.0116279069767,59.0
54093,0.0,0.0,1.0,1.0,4.0
54100,0.0410515976496,0.0323886639676,0.0916267912954,0.31223628692,45.0
54101,0.132650093411,0.260115606936,0.169884641772,0.366666666667,52.0
54102,0.0,0.0,0.030480325435,0.0487804878049,25.0
54118,0.0,0.0,0.0164774752577,0.0138888888889,45.0
54119,0.0,0.0,0.0197597724053,0.00684931506849,34.0
54120,0.0203348985451,0.0725388601036,0.120264066152,0.197142857143,61.0
54131,0.0782790888648,0.0724637681159,0.0172790923415,0.0181818181818,12.0
54133,0.244503952026,0.272727272727,0.0898249888306,0.157894736842,16.0
54135,0.00579619828712,0.0104166666667,0.114133418869,0.0519480519481,21.0
54137,0.0,0.0,0.0179791618578,0.0434782608696,9.0
54146,0.0423766232676,0.0309278350515,0.00203031959734,0.00287356321839,48.0
54147,0.0331490746306,0.0377358490566,0.0373353203783,0.0545454545455,19.0
54151,0.0915505213355,0.2,0.0872880560951,0.161904761905,25.0
54155,0.0,0.0,0.355051025722,0.333333333333,3.0
54166,0.0,0.0,0.0696896110247,0.131578947368,3.0
54173,0.0458327299599,0.032196969697,0.00616876123913,0.003861003861,244.0
54176,0.0,0.0,0.121417162016,0.1,2.0
54183,0.033555321795,0.0597014925373,0.0346752454929,0.0551181102362,33.0
54188,0.0,0.0,0.00997323491208,0.031746031746,22.0
54190,0.0429788735104,0.0666666666667,0.0553537695876,0.0892857142857,6.0
54191,0.129719954756,0.15,0.0316015620273,0.0181818181818,6.0
54192,0.153237395456,0.25,0.0339791755904,0.115384615385,4.0
54197,0.0461776532374,0.030303030303,0.0158285171148,0.0172413793103,13.0
54207,0.0,0.0,0.109980880478,0.129032258065,3.0
54210,0.0237306664127,0.015625,0.0,0.0,63.0
54211,0.0,0.0,0.468613711904,0.428571428571,2.0
54214,0.0,0.0,0.0681005612683,0.21568627451,4.0
54215,0.134137293704,0.190476190476,0.0579768405652,0.128205128205,2.0
54226,0.0,0.0,0.00767176138414,0.0202702702703,26.0
54239,0.00330709863493,0.00371747211896,0.294757531913,0.388663967611,224.0
54252,0.0774840561264,0.129032258065,0.0,0.0,14.0
54253,0.333333333333,0.25,0.333333333333,0.25,1.0
54261,0.0,0.0,0.0454881141181,0.0490196078431,6.0
54263,0.0807028432102,0.105882352941,0.146649441958,0.178082191781,9.0
54264,0.0623077784529,0.0765765765766,0.167786108753,0.166666666667,25.0
54265,0.0279358829173,0.0176991150442,0.111524157503,0.151315789474,19.0
54266,0.0372287232822,0.0550458715596,0.0695917143197,0.0978260869565,7.0
54270,0.0,0.0,1.0,1.0,1.0
54277,0.0,0.0,0.0311578520629,0.0309278350515,18.0
54279,0.00516130905204,0.00909090909091,0.0,0.0,31.0
54297,0.0487939683548,0.1,0.0855567401768,0.111111111111,9.0
54299,0.080296297832,0.0625,0.0,0.0,12.0
54302,0.0900651372615,0.0952380952381,0.270195411784,0.190476190476,6.0
54311,0.0,0.0,0.0662912607362,0.0588235294118,13.0
54313,0.0320992324958,0.0289855072464,0.390096084517,0.439393939394,43.0
54319,0.106383513402,0.0588235294118,0.0,0.0,2.0
54320,0.0132174833053,0.0357142857143,0.025938963392,0.0434782608696,8.0
54325,0.0805945993855,0.147058823529,0.16511174141,0.278195488722,14.0
54340,0.00614994920425,0.00589970501475,0.292859858817,0.676470588235,218.0
54342,0.0459034628522,0.0833333333333,0.0328420421414,0.0697674418605,20.0
54367,0.0,0.0,0.01625563972,0.0222222222222,6.0
54369,0.0972302124977,0.171662125341,0.0311766451697,0.0702179176755,63.0
54372,0.0258198889747,0.047619047619,0.0293728145714,0.0769230769231,80.0
54382,0.0,0.0,0.494801326844,0.644736842105,60.0
54389,0.0426544141666,0.0588235294118,0.0,0.0,5.0
54390,0.0,0.0,0.482975865083,0.5,1.0
54393,0.0176776695297,0.00625,0.0,0.0,31.0
54394,0.0663522991525,0.0454545454545,0.0606601717798,0.0416666666667,7.0
54397,0.0,0.0,0.168777524356,0.0952380952381,382.0
54399,0.0473304461817,0.0555555555556,0.0500626994323,0.0607476635514,68.0
54402,0.010640243101,0.046511627907,0.089549204825,0.179487179487,9.0
54409,0.0147429542861,0.0144927536232,0.0486647440035,0.0909090909091,33.0
54411,0.0461637080577,0.0540540540541,0.0894949184313,0.121212121212,8.0
54413,0.0615235059563,0.08,0.0437709618638,0.05,4.0
54421,0.0,0.0,0.0249474292635,0.0526315789474,3.0
54423,0.0753464651404,0.0789473684211,0.0452711928278,0.0833333333333,4.0
54426,0.039785734001,0.05,0.0,0.0,12.0
54444,0.060399789154,0.0769230769231,0.1,0.0909090909091,2.0
54446,0.0,0.0,0.0114670152692,0.0714285714286,2.0
54452,0.0435608384883,0.0714285714286,0.0809694394288,0.108108108108,9.0
54459,0.100468478105,0.2,0.100468478105,0.2,4.0
54465,0.000756886793551,0.00751879699248,0.0,0.0,84.0
54466,0.0,0.0,0.0790790247747,0.137931034483,22.0
54471,0.0,0.0,0.397483363243,0.285714285714,3.0
54472,0.0100567484629,0.0162601626016,0.0,0.0,91.0
54493,0.0,0.0,0.0277100075461,0.137931034483,5.0
54496,0.0156569336246,0.0769230769231,0.0,0.0,11.0
54503,0.026181172018,0.0375722543353,0.111255923695,0.140672782875,111.0
54509,0.089315354839,0.105263157895,0.089315354839,0.105263157895,12.0
54523,0.0322982491266,0.0416666666667,0.0360980431415,0.0434782608696,22.0
54524,0.0,0.0,0.157209686632,0.093023255814,2.0
54526,0.0957886287216,0.0540540540541,0.0972433573046,0.0555555555556,9.0
54528,0.0202166817419,0.016393442623,0.0313888711893,0.037037037037,20.0
54540,0.0,0.0,0.036624838121,0.0588235294118,6.0
54546,0.0,0.0,0.0334071924964,0.06,164.0
54553,0.0499621715323,0.0666666666667,0.0,0.0,15.0
54560,0.0386226612445,0.025,0.0448131063508,0.0294117647059,17.0
54572,0.0,0.0,0.0919052246897,0.0232558139535,10.0
54578,0.194547048343,0.117647058824,0.212438029956,0.128205128205,6.0
54579,0.00786062476213,0.0555555555556,0.0364707866935,0.0952380952381,11.0
54582,0.0629437628847,0.0545454545455,0.0521331561184,0.0909090909091,10.0
54583,0.226176221192,0.236842105263,0.0870999782371,0.15,11.0
54584,0.0,0.0,0.0625,0.0588235294118,4.0
54585,0.0714285714286,0.0144927536232,0.104327805021,0.0779220779221,17.0
54587,0.023688044313,0.015625,0.170771545903,0.151515151515,18.0
54588,0.192964917542,0.294117647059,0.0971784177951,0.156862745098,13.0
54597,0.0,0.0,0.0186016332951,0.0192307692308,5.0
54598,0.0,0.0,0.0519378877961,0.0110497237569,186.0
54603,0.0501555867042,0.0322580645161,0.0216067374982,0.013698630137,378.0
54606,0.0,0.0,0.0478355729269,0.117647058824,10.0
54611,0.172857275655,0.359649122807,0.0851139026582,0.151785714286,65.0
54625,0.0,0.0,0.0674380358475,0.030303030303,6.0
54629,0.0,0.0,0.171092377193,0.125,4.0
54631,0.0,0.0,0.152299565874,0.428571428571,9.0
54651,0.131621022939,0.277202072539,0.135933438564,0.298882681564,55.0
54655,0.0109894051367,0.0416666666667,0.0,0.0,3.0
54656,0.0131868532698,0.015625,0.0,0.0,27.0
54665,0.0,0.0,0.0665041427099,0.181818181818,4.0
54666,0.0973068578234,0.0833333333333,0.106219588999,0.105263157895,5.0
54668,0.194498729102,0.257142857143,0.0105191623424,0.0285714285714,8.0
54669,0.0,0.0,0.05,0.0294117647059,32.0
54671,0.0225877859969,0.08,0.0,0.0,7.0
54673,0.0,0.0,0.139786756013,0.181818181818,6.0
54676,0.0,0.0,0.148269885138,0.243243243243,24.0
54683,0.119671996802,0.264492753623,0.254501509106,0.478260869565,85.0
54684,0.112922684501,0.0714285714286,0.16342324425,0.142857142857,2.0
54685,0.0239715524786,0.0350877192982,0.0,0.0,19.0
54687,0.287899635103,0.375939849624,0.370700691223,0.540322580645,16.0
54688,0.0251786009435,0.025641025641,0.0,0.0,16.0
54692,0.0,0.0,0.0393457652782,0.0714285714286,11.0
54693,0.0,0.0,0.00576000094592,0.00588235294118,126.0
54694,0.00171443528443,0.00135685210312,0.0,0.0,175.0
54697,0.0,0.0,0.0331778744578,0.0555555555556,8.0
54698,0.0901406715553,0.0512820512821,0.230616809647,0.323529411765,18.0
54701,0.0855629528745,0.171875,0.378871254052,0.460317460317,16.0
54702,0.044143337729,0.0403225806452,0.241011884607,0.241071428571,25.0
54704,0.0,0.0,0.0710912833628,0.1875,11.0
54705,0.0931046247953,0.151515151515,0.118167155228,0.225806451613,9.0
54706,0.0468822522042,0.0322580645161,0.0574685435025,0.0731707317073,12.0
54707,0.107194244495,0.0793650793651,0.319978067068,0.365714285714,48.0
54709,0.0,0.0,0.0203812150924,0.0285714285714,45.0
54722,0.0400548559839,0.0654205607477,0.0690092692393,0.0808080808081,30.0
54730,0.0855326693496,0.1,0.132527797193,0.195652173913,23.0
54734,0.0,0.0,0.016966175768,0.03125,17.0
54738,0.0980214639704,0.1,0.0358416481197,0.111111111111,3.0
54741,0.00549641800263,0.00813008130081,0.0,0.0,161.0
54743,0.0,0.0,0.166056125043,0.0869565217391,9.0
54755,0.0496271248486,0.078431372549,0.038848983655,0.0454545454545,11.0
54756,0.0,0.0,0.0629786796877,0.1,3.0
54757,0.218065104776,0.183673469388,0.0576812162171,0.102040816327,9.0
54762,0.0,0.0,0.00545967336356,0.0121951219512,26.0
54766,0.10704757578,0.0526315789474,0.0,0.0,4.0
54767,0.0457542886768,0.0434782608696,0.0555586262237,0.0285714285714,17.0
54769,0.131193754187,0.147727272727,0.0739847800768,0.0975609756098,32.0
54779,0.0416721098592,0.047619047619,0.0,0.0,3.0
54781,0.0,0.0,0.0365998433791,0.0111111111111,27.0
54798,0.255644094636,0.179487179487,0.252515361805,0.190476190476,23.0
54803,0.0,0.0,0.246340667924,0.578947368421,4.0
54809,0.0673732484009,0.06,0.0814089937483,0.063829787234,8.0
54811,0.0532017300488,0.0344827586207,0.0,0.0,5.0
54817,0.032357661026,0.0161812297735,0.0120091663559,0.00743494423792,55.0
54822,0.0,0.0,0.415239576401,0.333333333333,1.0
54824,0.0344103803316,0.0422535211268,0.131299752302,0.0727272727273,12.0
54841,0.00897813527991,0.0176991150442,0.0199140821066,0.0280373831776,96.0
54847,0.0769230769231,0.0434782608696,0.0769230769231,0.0434782608696,3.0
54865,0.0,0.0,0.0561077930349,0.06,13.0
54872,0.0,0.0,0.11280954736,0.25,9.0
54883,0.0233674906431,0.0625,0.283743263988,0.384615384615,5.0
54884,0.045235546691,0.0292682926829,0.0474928081406,0.0232558139535,48.0
54885,0.0143882413748,0.0268456375839,0.0156816075011,0.048,163.0
54886,0.0117819943438,0.015037593985,0.0275745322041,0.0280373831776,27.0
54887,0.0223320944384,0.0127118644068,0.00550621234601,0.0045045045045,33.0
54891,0.0171123898815,0.0222222222222,0.0192711606122,0.025641025641,12.0
54892,0.0,0.0,0.0127672498321,0.0337078651685,28.0
54895,0.0,0.0,0.0509501301261,0.0384615384615,2.0
54896,0.0482860044089,0.0161290322581,0.0,0.0,4.0
54919,0.0,0.0,0.0403242230878,0.0606060606061,1506.0
54921,0.0751270723079,0.12,0.0628159233483,0.0909090909091,3.0
54938,0.0,0.0,0.0125184207626,0.0126582278481,83.0
54954,0.0538869340652,0.116666666667,0.0797291237999,0.0925925925926,27.0
54956,0.0538033044465,0.354285714286,0.317801890181,0.85,53.0
54958,0.0384782605401,0.0281690140845,0.0623233206186,0.0625,3.0
54963,0.0108785658644,0.00813008130081,0.0,0.0,156.0
54981,0.0,0.0,0.0868851060015,0.0909090909091,8.0
54985,0.0,0.0,0.413401290037,0.441176470588,5.0
54988,0.0,0.0,0.00574650225131,0.00826446280992,24.0
54989,0.0159405750997,0.0263157894737,0.0570917231779,0.0909090909091,6.0
54996,0.0270276153985,0.038961038961,0.0,0.0,7.0
54999,0.00620176718456,0.0232558139535,0.00701708249794,0.025974025974,19.0
55000,0.0185145576444,0.0285714285714,0.0782083478227,0.107142857143,5.0
55005,0.0,0.0,0.0269380887483,0.0384615384615,6.0
55007,0.0578251269492,0.102702702703,0.23648284541,0.145569620253,24.0
55011,0.045414541144,0.0333333333333,0.0765078388291,0.0555555555556,13.0
55013,0.00432322555563,0.015625,0.0,0.0,9.0
55021,0.0042208214173,0.00909090909091,0.0281339767894,0.03,34.0
55030,0.0205022517298,0.0333333333333,0.0797366178403,0.28,3.0
55035,0.147445902128,0.151162790698,0.482679303384,0.655555555556,5.0
55037,0.238495892593,0.307692307692,0.264874559046,0.324324324324,28.0
55039,0.0505076272276,0.0588235294118,0.0785674201318,0.0833333333333,6.0
55048,0.192333306549,0.105263157895,0.294881917053,0.175,7.0
55054,0.0,0.0,0.0339617805406,0.0555555555556,3.0
55057,0.0362595266574,0.0684931506849,0.0,0.0,55.0
55059,0.153820812598,0.175,0.182150376469,0.264705882353,6.0
55067,0.0730103252117,0.102564102564,0.0321731236166,0.0769230769231,6.0
55068,0.0296238986455,0.0727272727273,0.098592374693,0.217391304348,29.0
55072,0.0,0.0,0.0317265097107,0.047619047619,30.0
55075,0.0523553150631,0.037037037037,0.0569467283378,0.0454545454545,34.0
55076,0.0,0.0,0.690243672299,0.8,4.0
55085,0.0,0.0,0.00412085862923,0.0333333333333,38.0
55086,0.0,0.0,0.315392727322,0.492957746479,341.0
55103,0.0133331311531,0.00980392156863,0.125034942863,0.244680851064,27.0
55104,0.348100473005,0.448275862069,0.355286790694,0.326633165829,24.0
55110,0.00389592883697,0.0104166666667,0.0619343948977,0.107142857143,142.0
55112,0.0463900445927,0.0588235294118,0.0707106781187,0.1,12.0
55118,0.0368287560764,0.0526315789474,0.0,0.0,12.0
55120,0.0,0.0,0.0404014805932,0.05,2.0
55121,0.00945972121989,0.029702970297,0.0255123536129,0.11214953271,58.0
55136,0.19035652674,0.551569506726,0.227948070408,0.578475336323,89.0
55158,0.0795345011651,0.0984251968504,0.0,0.0,59.0
55175,0.0,0.0,0.0750387572285,0.126984126984,26.0
55180,0.0138684975298,0.0120274914089,0.00801664792006,0.0170777988615,411.0
55181,0.0,0.0,0.0331737165106,0.0357142857143,159.0
55183,0.323301364949,0.321428571429,0.201150398407,0.269230769231,2.0
55185,0.18262357056,0.308176100629,0.424842143943,0.524305555556,56.0
55186,0.0503683765638,0.133333333333,0.341061966148,0.466666666667,18.0
55187,0.0511585816662,0.0421052631579,0.116375434524,0.123456790123,26.0
55188,0.138408492417,0.173913043478,0.182482497122,0.222222222222,6.0
55189,0.0104050020274,0.0232558139535,0.0,0.0,8.0
55190,0.0134827470507,0.0416666666667,0.099191277977,0.173913043478,6.0
55199,0.0,0.0,0.0569991695216,0.0322580645161,10.0
55207,0.00474618749277,0.00642398286938,0.0138626163376,0.0169902912621,164.0
55216,0.0412470999152,0.0857142857143,0.022360679775,0.0625,8.0
55241,0.102521069093,0.153846153846,0.0107038885712,0.0277777777778,7.0
55242,0.0832156985221,0.0683760683761,0.0,0.0,15.0
55245,0.120889224099,0.0961538461538,0.161004517417,0.3,73.0
55246,0.122260552999,0.034188034188,0.196343361013,0.298850574713,46.0
55247,0.0997231368072,0.222222222222,0.190960037477,0.36641221374,21.0
55248,0.0755320929885,0.164634146341,0.276223770601,0.52644836272,635.0
55249,0.0504357693207,0.107692307692,0.0150587934778,0.0344827586207,15.0
55250,0.141819375383,0.0955518945634,0.0526215653912,0.0556552962298,476.0
55258,0.10280275174,0.0967741935484,0.119496035127,0.193548387097,8.0
55259,0.0,0.0,0.00900224800381,0.00947867298578,47.0
55267,0.0,0.0,0.292097632244,0.222222222222,1.0
55268,0.0141980557751,0.0181818181818,0.215891915434,0.103448275862,6.0
55274,0.205983415741,0.310559006211,0.308579975027,0.453416149068,34.0
